"item_id"	"manufacturer_item_id"	"upc_or_ean_id"	"manufacturer"	"product_name"	"short_description"	"extended_description"	images	weight	length	width	height	categories	"retail_map"	"msrp"	"stock_status"
"BLK44H104BWR"	"44H104BWR"	"648018102257"	"Blackhawk!"	"10225 - SERPA L3 DUTY RH SZ 4 BW BLK"	"10225 - SERPA L3 DUTY RH SZ 4 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:04 - Beretta 92/96/M9A1 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H104BWR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H104PLL"	"44H104PLL"	"648018143335"	"Blackhawk!"	"14333 - SERPA L3 DUTY LH SZ 4 BLN BLK"	"14333 - SERPA L3 DUTY LH SZ 4 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:04 - Beretta 92/96/M9A1 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H104PLL.jpg	.9300	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H104PLR"	"44H104PLR"	"648018100420"	"Blackhawk!"	"10042 - SERPA L3 DUTY RH SZ 4 BLN BLK"	"10042 - SERPA L3 DUTY RH SZ 4 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:04 - Beretta 92/96/M9A1 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H104PLR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H106BKL"	"44H106BKL"	"648018091674"	"Blackhawk!"	"09167 - SERPA L3 DUTY LH SZ 6 MAT BLK"	"09167 - SERPA L3 DUTY LH SZ 6 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106BKL.jpg	.8400	12.0000	5.5000	35.0000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H106BKR"	"44H106BKR"	"648018091667"	"Blackhawk!"	"09166 - SERPA L3 DUTY RH SZ 6 MAT BLK"	"09166 - SERPA L3 DUTY RH SZ 6 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106BKR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H106BWL"	"44H106BWL"	"648018093722"	"Blackhawk!"	"09372 - SERPA L3 DUTY LH SZ 6 BW BLK"	"09372 - SERPA L3 DUTY LH SZ 6 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106BWL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H106BWR"	"44H106BWR"	"648018093739"	"Blackhawk!"	"09373 - SERPA L3 DUTY RH SZ 6 BW BLK"	"09373 - SERPA L3 DUTY RH SZ 6 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106BWR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H106PLL"	"44H106PLL"	"648018093746"	"Blackhawk!"	"09374 - SERPA L3 DUTY LH SZ 6 BLN BLK"	"09374 - SERPA L3 DUTY LH SZ 6 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106PLL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H106PLR"	"44H106PLR"	"648018093753"	"Blackhawk!"	"09375 - SERPA L3 DUTY RH SZ 6 BLN BLK"	"09375 - SERPA L3 DUTY RH SZ 6 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:06 - Sig 220/226/228/229 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H106PLR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H108BKL"	"44H108BKL"	"648018127717"	"Blackhawk!"	"12771 - SERPA L3 DUTY LH SZ 8 MAT BLK"	"12771 - SERPA L3 DUTY LH SZ 8 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:08 - Sig Pro 2022 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H108BKL.jpg	.7000	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H108BKR"	"44H108BKR"	"648018127724"	"Blackhawk!"	"12772 - SERPA L3 DUTY RH SZ 8 MAT BLK"	"12772 - SERPA L3 DUTY RH SZ 8 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:08 - Sig Pro 2022 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H108BKR.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H109BKL"	"44H109BKL"	"648018132742"	"Blackhawk!"	"13274 - SERPA L3 DUTY LH SZ 9 MAT BLK"	"13274 - SERPA L3 DUTY LH SZ 9 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109BKL.jpg	.8400	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H109BKR"	"44H109BKR"	"648018132735"	"Blackhawk!"	"13273 - SERPA L3 DUTY RH SZ 9 MAT BLK"	"13273 - SERPA L3 DUTY RH SZ 9 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109BKR.jpg	.8400	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H109BWL"	"44H109BWL"	"648018142628"	"Blackhawk!"	"14262 - SERPA L3 DUTY LH SZ 9 BW BLK"	"14262 - SERPA L3 DUTY LH SZ 9 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109BWL.jpg	.9300	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H109BWR"	"44H109BWR"	"648018142635"	"Blackhawk!"	"14263 - SERPA L3 DUTY RH SZ 9 BW BLK"	"14263 - SERPA L3 DUTY RH SZ 9 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109BWR.jpg	.9300	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H109PLL"	"44H109PLL"	"648018142642"	"Blackhawk!"	"14264 - SERPA L3 DUTY LH SZ 9 BLN BLK"	"14264 - SERPA L3 DUTY LH SZ 9 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109PLL.jpg	.9300	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H109PLR"	"44H109PLR"	"648018142659"	"Blackhawk!"	"14265 - SERPA L3 DUTY RH SZ 9 BLN BLK"	"14265 - SERPA L3 DUTY RH SZ 9 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:09 - H&K USP Compact/P2000 with or w/out rail - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H109PLR.jpg	.9300	12.0000	5.5000	3.7500	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H113BKL"	"44H113BKL"	"648018047787"	"Blackhawk!"	"04778 - SERPA L3 DUTY LH SZ 13 MAT BLK"	"04778 - SERPA L3 DUTY LH SZ 13 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113BKL.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H113BKR"	"44H113BKR"	"648018047794"	"Blackhawk!"	"04779 - SERPA L3 DUTY RH SZ 13 MAT BLK"	"04779 - SERPA L3 DUTY RH SZ 13 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113BKR.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H113BWL"	"44H113BWL"	"648018092343"	"Blackhawk!"	"09234 - SERPA L3 DUTY LH SZ 13 BW BLK"	"09234 - SERPA L3 DUTY LH SZ 13 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113BWL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H113BWR"	"44H113BWR"	"648018092350"	"Blackhawk!"	"09235 - SERPA L3 DUTY RH SZ 13 BW BLK"	"09235 - SERPA L3 DUTY RH SZ 13 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113BWR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H113PLL"	"44H113PLL"	"648018092329"	"Blackhawk!"	"09232 - SERPA L3 DUTY LH SZ 13 BLN BLK"	"09232 - SERPA L3 DUTY LH SZ 13 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113PLL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H113PLR"	"44H113PLR"	"648018092336"	"Blackhawk!"	"09233 - SERPA L3 DUTY RH SZ 13 BLN BLK"	"09233 - SERPA L3 DUTY RH SZ 13 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:09 - Glock 20/21/21SF/37/38 and S&W M&P .45 and MP Pro  w/or w/out rail - Provides a quick, natural draw w/immediate security - Injection molded carbon fiber composite"	BLK44H113PLR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H114BKL"	"44H114BKL"	"648018127373"	"Blackhawk!"	"12737 - SERPA L3 DUTY LH SZ 14 MAT BLK"	"12737 - SERPA L3 DUTY LH SZ 14 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114BKL.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H114BKR"	"44H114BKR"	"648018116926"	"Blackhawk!"	"11692 - SERPA L3 DUTY RH SZ 14 MAT BLK"	"11692 - SERPA L3 DUTY RH SZ 14 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114BKR.jpg	.7000	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H114BWL"	"44H114BWL"	"648018127380"	"Blackhawk!"	"12738 - SERPA L3 DUTY LH SZ 14 BW BLK"	"12738 - SERPA L3 DUTY LH SZ 14 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114BWL.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H114BWR"	"44H114BWR"	"648018117350"	"Blackhawk!"	"11735 - SERPA L3 DUTY RH SZ 14 BW BLK"	"11735 - SERPA L3 DUTY RH SZ 14 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114BWR.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H114PLL"	"44H114PLL"	"648018127397"	"Blackhawk!"	"12739 - SERPA L3 DUTY LH SZ 14 BLN BLK"	"12739 - SERPA L3 DUTY LH SZ 14 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114PLL.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H114PLR"	"44H114PLR"	"648018117367"	"Blackhawk!"	"11736 - SERPA L3 DUTY RH SZ 14 BLN BLK"	"11736 - SERPA L3 DUTY RH SZ 14 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:14 - H&K Full Size USP - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H114PLR.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H116BKL"	"44H116BKL"	"648018134760"	"Blackhawk!"	"13476 - SERPA L3 DUTY LH SZ 16 MAT BLK"	"13476 - SERPA L3 DUTY LH SZ 16 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116BKL.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H116BKR"	"44H116BKR"	"648018134777"	"Blackhawk!"	"13477 - SERPA L3 DUTY RH SZ 16 MAT BLK"	"13477 - SERPA L3 DUTY RH SZ 16 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116BKR.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H116BWL"	"44H116BWL"	"648018134784"	"Blackhawk!"	"13478 - SERPA L3 DUTY LH SZ 16 BW BLK"	"13478 - SERPA L3 DUTY LH SZ 16 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116BWL.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H116BWR"	"44H116BWR"	"648018134791"	"Blackhawk!"	"13479 - SERPA L3 DUTY RH SZ 16 BW BLK"	"13479 - SERPA L3 DUTY RH SZ 16 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116BWR.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H116PLL"	"44H116PLL"	"648018134807"	"Blackhawk!"	"13480 - SERPA L3 DUTY LH SZ 16 BLN BLK"	"13480 - SERPA L3 DUTY LH SZ 16 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116PLL.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H116PLR"	"44H116PLR"	"648018134814"	"Blackhawk!"	"13481 - SERPA L3 DUTY RH SZ 16 BLN BLK"	"13481 - SERPA L3 DUTY RH SZ 16 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:16 - H&K P2000 (US) - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H116PLR.jpg	1.0000	1.0000	8.0000	8.0000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H117BKL"	"44H117BKL"	"648018046957"	"Blackhawk!"	"04695 - SERPA L3 DUTY LH SZ 17 MAT BLK"	"04695 - SERPA L3 DUTY LH SZ 17 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117BKL.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H117BKR"	"44H117BKR"	"648018046940"	"Blackhawk!"	"04694 - SERPA L3 DUTY RH SZ 17 MAT BLK"	"04694 - SERPA L3 DUTY RH SZ 17 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117BKR.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H117BWL"	"44H117BWL"	"648018102820"	"Blackhawk!"	"10282 - SERPA L3 DUTY LH SZ 17 BW BLK"	"10282 - SERPA L3 DUTY LH SZ 17 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117BWL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H117BWR"	"44H117BWR"	"648018102837"	"Blackhawk!"	"10283 - SERPA L3 DUTY RH SZ 17 BW BLK"	"10283 - SERPA L3 DUTY RH SZ 17 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117BWR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H117PLL"	"44H117PLL"	"648018102844"	"Blackhawk!"	"10284 - SERPA L3 DUTY LH SZ 17 BLN BLK"	"10284 - SERPA L3 DUTY LH SZ 17 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117PLL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H117PLR"	"44H117PLR"	"648018102851"	"Blackhawk!"	"10285 - SERPA L3 DUTY RH SZ 17 BLN BLK"	"10285 - SERPA L3 DUTY RH SZ 17 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:17 - H&K P30 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H117PLR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H124BKL"	"44H124BKL"	"648018128509"	"Blackhawk!"	"12850 - SERPA L3 DUTY LH SZ 24 MAT BLK"	"12850 - SERPA L3 DUTY LH SZ 24 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:24 - Walther P99 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H124BKL.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H124BKR"	"44H124BKR"	"648018128493"	"Blackhawk!"	"12849 - SERPA L3 DUTY RH SZ 24 MAT BLK"	"12849 - SERPA L3 DUTY RH SZ 24 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:24 - Walther P99 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H124BKR.jpg	.7400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H125BKL"	"44H125BKL"	"648018053436"	"Blackhawk!"	"05343 - SERPA L3 DUTY LH SZ 25 MAT BLK"	"05343 - SERPA L3 DUTY LH SZ 25 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Left handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125BKL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H125BKR"	"44H125BKR"	"648018053429"	"Blackhawk!"	"05342 - SERPA L3 DUTY RH SZ 25 MAT BLK"	"05342 - SERPA L3 DUTY RH SZ 25 MAT BLK"	"SERPA Level 3 Duty Holsters: Black Matte - Right handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125BKR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
"BLK44H125BWL"	"44H125BWL"	"648018090455"	"Blackhawk!"	"09045 - SERPA L3 DUTY LH SZ 25 BW BLK"	"09045 - SERPA L3 DUTY LH SZ 25 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Left handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125BWL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H125BWR"	"44H125BWR"	"648018090462"	"Blackhawk!"	"09046 - SERPA L3 DUTY RH SZ 25 BW BLK"	"09046 - SERPA L3 DUTY RH SZ 25 BW BLK"	"SERPA Level 3 Duty Holsters: Basketweave - Right handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125BWR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H125PLL"	"44H125PLL"	"648018090431"	"Blackhawk!"	"09043 - SERPA L3 DUTY LH SZ 25 BLN BLK"	"09043 - SERPA L3 DUTY LH SZ 25 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Left handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125PLL.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H125PLR"	"44H125PLR"	"648018090448"	"Blackhawk!"	"09044 - SERPA L3 DUTY RH SZ 25 BLN BLK"	"09044 - SERPA L3 DUTY RH SZ 25 BLN BLK"	"SERPA Level 3 Duty Holsters: Plain Applique - Right handed - Size:25 - Smith and Wesson M&P 9/40 - Provides a quick, natural draw with immediate security upon re-holstering to increase officer safety - Injection molded carbon fiber composite"	BLK44H125PLR.jpg	.8400	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"124.99"	"N"
"BLK44H500BKL"	"44H500BKL"	"648018048777"	"Blackhawk!"	"04877 - SERPA L3 X DUTY L SZ 0 BLK"	"04877 - SERPA L3 X DUTY L SZ 0 BLK"	"SERPA Level 3 Light Bearing Duty Holster: Black Matte - Left handed - Size: 00 - Glock 17/19/22/23/31/32 - Noted for its speed and retention - Use to wear with our Xiphos light while you are on duty - Outstanding retention, extremely fast draw"	BLK44H500BKL.jpg	.7500	12.0000	5.5000	3.5000	HOLSTERS	"n/a"	"107.99"	"N"
