"item_id",cost,"retail_map","msrp"
"BULAK4730SM",14.3900,"n/a","39.95"
"FIV743850554036",33.0000,"49.99","54.99"
"FIV72054T019L",41.0000,"54.99","59.99"
"BLK86HP07CY3236",36.3941,"n/a","59.99"
"SMI50281",128.9884,"n/a","179.99"
"WIL324C",10.7674,"n/a","13.95"
"WIL47BT",5.4244,"n/a","6.95"
"WARM677M",64.5933,"99.87","117.49"
"LET64340101K",16.4688,"n/a","31.00"
"KLBCP18B",7.9661,"n/a","13.30"
"VOLVCNCLFBC719B",339.0854,"n/a","481.60"
"MADMD105",4.2250,"n/a","8.15"
"HOR7040",23.0823,"n/a","35.91"
"HOR82332",51.0296,"n/a","79.37"
"TEX01941",33.9195,"n/a","n/a"
"BUC058015BK",4.5000,"n/a","9.00"
"INSCFL100",45.5953,"60.79","75.99"
"HOR82729",20.4652,"n/a","31.04"
"WARRAMP1R",107.2490,"166.17","195.49"
"WILSGRST2",81.2397,"n/a","99.00"
"MAKQUAD01CBR",66.2577,"93.50","104.65"
"TRUTG948BD",8.3700,"n/a","n/a"
"PRLWIN92302DBST8",64.9500,"n/a","n/a"
"FEDWF1432",11.8391,"n/a","16.95"
"CZM19123",48.2729,"n/a","59.00"
"CCI48",6.7159,"n/a","9.95"
"DANDD81613BK",67.9598,"89.00","89.00"
"BERP200710177L",26.0638,"n/a","45.00"
"PRI851",22.2900,"n/a","41.95"
"FIV48063693L",183.0000,"269.99","284.99"
"MILTP00715",22.2543,"n/a","39.95"
"CAL204441",3.9878,"n/a","4.99"
"VOLVCLRWMLY",269.6574,"n/a","350.00"
"TEX14504",34.6577,"n/a","n/a"
"PROAA762R",13.3648,"n/a","n/a"
"MTMRM10016T",3.2347,"n/a","5.54"
"FEDP7RF",40.6707,"n/a","55.95"
"VOLVCTHMC1228HM2BE",229.6465,"n/a","331.60"
"UMX2166462",286.1600,"n/a","420.00"
"FIV59493019XL",33.0000,"49.99","54.99"
"PAC03061",19.5394,"n/a","34.98"
"TAU524740",28.3766,"n/a","36.00"
"SCP28717",8.9180,"n/a","n/a"
"MOS96201",30.4000,"n/a","38.19"
"FIV743107244034",39.0000,"59.99","64.99"
"TUF3001ODXL",12.7389,"",""
"HOR546549",38.4704,"n/a","59.84"
"ARM50002",38.3625,"",""
"CHA40878",16.6015,"n/a","26.49"
"TUF1201TTRMK940",14.9045,"n/a","26.00"
"REV13004",152.7778,"169.00","189.00"
"GMGGMGB",4.6748,"7.40","8.55"
"WAR221LG",60.7437,"93.92","110.49"
"RVO901104",14.6497,"n/a","29.99"
"WILTREBR",24.5771,"n/a","29.95"
"REVENC70508",62.5000,"65.00","70.00"
"STR44904",47.0533,"n/a","102.00"
"FIV41060T016XL",27.0000,"39.99","42.99"
"FRK153092",3.7834,"n/a","6.99"
"TEX27110",9.8994,"n/a","n/a"
"STR990757",1.2814,"n/a","n/a"
"RADRG12XL",13.4268,"n/a","24.99"
"UMX2272110",24.5000,"n/a","38.50"
"TUF1201TTLGUARDIAN",14.9045,"n/a","26.00"
"TUF7903NY5357",11.4650,"n/a","20.00"
"MGTBU9B",10.1954,"n/a","n/a"
"HOP1301",.9233,"n/a","1.95"
"SNW19143",13.4100,"n/a","18.13"
"CMM22BA662",239.9700,"n/a","339.95"
"CMM55CA6D9",18.4900,"n/a","29.95"
"CAL445389",30.8009,"n/a","45.99"
"BLK40AH00BKL",24.2627,"n/a","39.99"
"KER1288BKX",12.8990,"n/a","28.95"
"WVR849540",152.2198,"n/a","260.49"
"BLK86HP07NA3434",36.3941,"n/a","59.99"
"BLK87HP14ODXL",72.7882,"n/a","119.99"
"WAR204LS",64.7333,"100.29","117.99"
"HAR25CS",97.0456,"n/a","155.65"
"VOLVCTHMDWMRBBE",278.4125,"n/a","395.00"
"VOLVCTHMISC22R",304.6778,"n/a","430.00"
"TEX14968",5.0000,"n/a","n/a"
"FIV72157019S",33.0000,"49.99","54.99"
"ZIP28068",13.9800,"n/a","27.95"
"TUF4014CBV223",25.7962,"n/a","45.00"
"WVR48360",24.7695,"n/a","39.49"
"TANAC702",10.7955,"n/a","14.99"
"SPD0250AT",96.5625,"n/a","154.50"
"REM19487",58.4756,"n/a","95.90"
"CRKK470KKP",56.1437,"n/a","125.00"
"CHA45783",2.5449,"n/a","4.49"
"FIV742517203432",33.0000,"49.99","54.99"
"BLK40HT01BKR",15.7708,"n/a","25.99"
"MTMRSLD5016T",2.2987,"n/a","3.94"
"FIV48099033XS",79.0000,"119.99","129.99"
"MGT44C",28.4713,"n/a","n/a"
"ZSS522052",292.7000,"339.99","n/a"
"FIV595511202XL",11.5000,"16.99","18.99"
"SPE1855",20.3659,"n/a","30.95"
"RUG90367",30.7242,"n/a","44.95"
"REVREM21305",152.7778,"169.00","189.00"
"FIV59405190XL",26.0000,"39.99","42.99"
"FIV1200201912",60.0000,"89.99","94.99"
"FEDT1148",7.6136,"n/a","14.95"
"FEDP300WTT2",40.1707,"n/a","54.95"
"FIV630717246",31.0000,"44.99","47.99"
"DEW22CA36",25.6852,"n/a","39.95"
"FIV743107243036",39.0000,"59.99","64.99"
"BLK87HP17BK3436",78.8538,"n/a","129.99"
"PRLWIN92308DB10",69.9500,"n/a","n/a"
"WIL41580",24.6609,"n/a","31.95"
"PEL97140",5.2201,"n/a","n/a"
"PSTMULTIBRUSH",1.1646,"n/a","2.15"
"RUG90364",6.2016,"n/a","8.00"
"REM19260",.5488,"n/a","0.90"
"CAL168634",27.3811,"n/a","42.99"
"FRK227289",1.2464,"n/a","2.99"
"CRKM402SC",35.9281,"69.99","79.99"
"AMTDRA14301TN",36.8889,"n/a","65.37"
"BUR626062",8.3822,"n/a","18.00"
"TUF8877NYG",16.6242,"n/a","29.00"
"BLK87HP14ODSM",72.7882,"n/a","119.99"
"WVR48442",13.0340,"n/a","20.49"
"BLK87HP25BK3XL",36.3941,"n/a","59.99"
"UMX2167520",5.6350,"n/a","8.00"
"TUF4003CB",31.5287,"n/a","55.00"
"REV12001",150.9722,"155.28","197.63"
"REVREM20601",143.4167,"147.52","187.75"
"BLKB990219BK",8.4920,"n/a","13.99"
"VOLVCTHMC1228WMRBE",229.6465,"n/a","331.60"
"VOLVCTHMFBCHM2BLUE",255.9119,"n/a","366.60"
"FIV744010554034",60.0000,"89.99","94.99"
"TRUTG1004",78.7388,"n/a","n/a"
"PROTAUA2",14.9500,"n/a","29.84"
"CAS07435",45.9000,"n/a","91.80"
"KLBCM270",16.6509,"n/a","27.80"
"TUF7002BP640MM",8.5987,"n/a","15.00"
"FIV7328572028",31.0000,"44.99","47.99"
"ZIP24939",13.9800,"n/a","27.95"
"INDFPTSTDBLU",20.0827,"n/a","29.95"
"FIV62070019S",33.0000,"49.99","54.99"
"TRA804ASC38P",8.9500,"n/a","15.99"
"AMTDRA14304BL",40.8148,"n/a","72.32"
"TEX11850",15.6107,"n/a","n/a"
"MAKFBA",88.3436,"112.45","123.00"
"BERJM4PX920",31.1828,"40.00","51.00"
"FIV48098018M",85.0000,"129.99","139.99"
"FIV480350193XL",26.0000,"34.99","37.99"
"RADDF0310HC",5.4756,"n/a","9.99"
"HEV33345",9.3273,"",""
"FIV744010553434",60.0000,"89.99","94.99"
"FIV48099033M",79.0000,"119.99","129.99"
"REVREM20310",152.7778,"169.00","189.00"
"MAKDPR164OD",10.1227,"14.65","16.50"
"HEV12012",37.3899,"",""
"CHA40479",23.4553,"n/a","37.49"
"BLK86TP06NA3230",30.3284,"n/a","49.99"
"TRUTG76AN",143.3475,"n/a","n/a"
"MAKK4022PC",43.0061,"60.65","67.90"
"LEU111827",495.4452,"599.99","749.99"
"MAKMIKI118T",34.9693,"50.65","57.05"
"VOLVCNCFBC719B",284.8037,"n/a","411.60"
"RADSV8GM3X",8.3415,"n/a","14.99"
"STR20170",28.5088,"n/a","55.62"
"VOLVCTHMDFBC7HMRSBE",333.5697,"n/a","475.00"
"SUNSM5010",12.8834,"19.99","27.99"
"FIV400070413XL",20.0000,"29.99","32.99"
"PLC1473321000",3.0122,"n/a","5.20"
"CML90462",10.9500,"n/a","21.00"
"CRKM2114",44.9102,"89.99","99.99"
"BAR16165",15.3900,"",""
"REV12210",152.7778,"169.00","189.00"
"CAS11868",114.0000,"n/a","228.00"
"CML53460",10.5528,"",""
"STR88030",34.5980,"n/a","75.00"
"FIO123SGW1",10.7471,"n/a","n/a"
"REM19187",24.3293,"n/a","39.90"
"DAC363257",11.7519,"n/a","n/a"
"CRMLG405H",204.0816,"299.00","319.00"
"TANAC705",22.6705,"n/a","34.99"
"MRK2089Z",6.5625,"n/a","12.99"
"HOR30314",29.3680,"n/a","44.53"
"HOR390561",5.2508,"n/a","8.17"
"TEXTRP016TREE",26.5500,"n/a","n/a"
"ATIA2401275",54.4374,"n/a","69.99"
"FIV1201801995",60.0000,"89.99","94.99"
"SHCPSQ12",7.3125,"n/a","12.45"
"BLK88TS01CBMD",36.3941,"n/a","59.99"
"VOLVCTHMDSCHM2RBE",333.5697,"n/a","475.00"
"KIM4000094",55.6548,"n/a","69.95"
"MILSE00050",41.9437,"n/a","75.95"
"FIV71182010M",23.5000,"34.99","37.99"
"SPE4014",19.3049,"n/a","28.95"
"ZIP28292",13.9800,"n/a","27.95"
"BCY35044",471.2902,"n/a","912.00"
"HOR046053",19.8996,"n/a","30.95"
"PST1PS4850R",33.5823,"n/a","40.49"
"OTSFG401645410",216.1284,"n/a","359.99"
"MTMSST40",15.5929,"n/a","26.71"
"FIV71152182S",33.0000,"49.99","54.99"
"OUT42421",.7178,"n/a","1.49"
"SPE1049",14.4146,"n/a","21.95"
"HEV20005",10.2151,"",""
"DEWBB458N",8.4422,"n/a","13.00"
"BUS203108",12.9500,"n/a","27.95"
"BERLU20756177L",37.2340,"n/a","70.00"
"RADST213POS4X",13.6829,"n/a","23.99"
"HOP1203S",3.2370,"n/a","5.95"
"WILR17",1.5051,"n/a","1.95"
"BLK38CL68OD",12.7379,"16.79","20.99"
"DANDD9066",214.7137,"279.00","279.00"
"VOLVCTHMD7LRR",249.5206,"n/a","350.00"
"FIV744010193836",60.0000,"89.99","94.99"
"BLK40HS02BKLG",34.5744,"n/a","56.99"
"LET930367",6.3750,"n/a","12.00"
"UNC88162",22.6069,"n/a","42.95"
"REVREM20910",152.7778,"169.00","189.00"
"FIV6435801912",33.0000,"49.99","54.99"
"GLKSP01767",1.9796,"n/a","n/a"
"UMX2251306",128.3800,"n/a","187.25"
"FIV72360019M",28.0000,"39.99","42.99"
"FIV742511922834",33.0000,"49.99","54.99"
"TUF7127NYH",9.4586,"n/a","16.50"
"RADSV232ZOMXL2X",10.0610,"n/a","18.99"
"STR22665",15.8382,"n/a","30.90"
"GSK85004",5.6968,"n/a","9.49"
"BLK86TP03BK3230",39.4269,"n/a","64.99"
"VOLVCTHMILFBC7HMRBLUEBE",387.8514,"n/a","545.00"
"BLK87HP07OD3636",97.0509,"127.99","159.99"
"ZIP1652",16.9800,"n/a","33.95"
"FIV48032120L",160.0000,"249.99","264.99"
"MTMP503829",1.1967,"n/a","2.05"
"CZM00206",129.9655,"n/a","149.00"
"HOR8687",33.7340,"n/a","52.47"
"VOLVCTHMFBC7WMRR",255.9119,"n/a","366.60"
"TAU513201",28.3766,"n/a","36.00"
"MAKAG58B",20.2454,"29.35","33.05"
"GSK18008",17.7446,"n/a","28.49"
"UMX2279505",5.5566,"n/a","12.00"
"SAV55260",36.8125,"n/a","50.00"
"STKFS14MGC",485.0932,"n/a","n/a"
"REM19621",10.7317,"n/a","17.60"
"GLKAS00016",24.7449,"n/a","35.00"
"TRJBW01GRT",177.3853,"191.25","225.00"
"PRI41081",5.2700,"n/a","9.95"
"WVR48503",2.5358,"n/a","4.49"
"RADPR2601CS",77.2683,"n/a","149.99"
"BLK87HP27MC4032",109.1822,"n/a","179.99"
"HOR046450",22.3643,"n/a","34.79"
"TRUTG5704L",34.3688,"n/a","n/a"
"LET850122",99.7688,"159.85","187.80"
"REVREM20404",138.8889,"169.00","189.00"
"PROMAG07",17.5788,"n/a","33.15"
"FED3006B",18.0488,"n/a","28.95"
"BERMT1072510700M",36.7021,"n/a","69.00"
"BCY35647",36.7478,"n/a","71.20"
"FIV1222083115",65.0000,"99.99","109.99"
"PROHEC08",18.7915,"n/a","35.45"
"CTR3750",12.0000,"19.99","19.99"
"GMGGMOSM1",14.0245,"22.30","25.75"
"CHA40974",23.9500,"n/a","40.95"
"GSK91006",1.4901,"n/a","2.49"
"CAL417600",2.4924,"n/a","4.99"
"BERGL5303520999S",23.9362,"n/a","45.00"
"RADST11NPOSL",6.9634,"n/a","12.49"
"REV15102",138.8889,"143.00","150.00"
"HEV20061",11.4487,"",""
"JTM4565A",18.0000,"n/a","n/a"
"LEU56524",11.2092,"n/a","19.99"
"TEX32705",1.6500,"n/a","n/a"
"FIV59356019M",55.0000,"79.99","84.99"
"KIM4100060",22.0238,"n/a","29.95"
"ZIP20969",16.9800,"n/a","33.95"
"UMX2300569",41.1600,"n/a","60.00"
"MTMAC30C41",7.0737,"",""
"UNC14042",190.5908,"n/a","364.95"
"HEV20116",34.5767,"",""
"CAS06019",68.2000,"n/a","136.40"
"BUR420582",42.0936,"n/a","86.00"
"ATIA5202352",47.0127,"n/a","59.99"
"ATIA2401016",86.6107,"n/a","109.99"
"RUG90285",23.4947,"n/a","39.95"
"TUF7205BPV10",14.3312,"n/a","25.00"
"LEU114957",28.5971,"n/a","60.00"
"MGTGG40A",15.9655,"n/a","n/a"
"KIM4000136",342.8571,"n/a","379.00"
"UNC87443",6.4900,"n/a","13.95"
"BLK88PP02RBMD",30.3284,"n/a","49.99"
"UMX2279041",43.1200,"n/a","67.70"
"WVR99486",27.0358,"n/a","42.95"
"TROSMAG1RDS0FT00",12.1875,"n/a","15.00"
"OTSIP908CAR",13.6172,"n/a","21.99"
"LEU112773",12.2816,"n/a","24.99"
"DACGM243LR",6.5662,"n/a","n/a"
"BCY41103",5.1677,"n/a","10.00"
"TUF7297TPA1175",14.3312,"n/a","25.00"
"UMX2279481",3.8710,"n/a","7.00"
"JTMPA02S",20.0000,"n/a","n/a"
"FRK398657",1.1361,"n/a","1.99"
"VOLVCTHMIFBC7HM2RBE",333.5697,"n/a","475.00"
"TEX15166",30.4000,"n/a","n/a"
"MOS95212",22.8000,"n/a","38.40"
"WILTRGIFH",8.9856,"n/a","10.95"
"ESTSS12L9",6.2118,"n/a","13.95"
"HOR9975XXXL",37.3819,"n/a","35.99"
"JTMRE010",19.3333,"n/a","n/a"
"TRUTG942XB",17.1900,"n/a","n/a"
"JTMBW25",30.4000,"n/a","n/a"
"DEWCHS20",19.3505,"n/a","27.95"
"FRK122804",2.0627,"n/a","3.99"
"TROSCOVPCK14FT00",39.8125,"n/a","49.00"
"VOLVCIF19B",318.0731,"n/a","461.60"
"BLK82FH01CBXL",48.5254,"63.99","79.99"
"ZIP40314",14.9800,"n/a","29.95"
"MOS90024",98.8000,"n/a","122.00"
"HVZXD2007R",23.0348,"n/a","44.05"
"FIV59340019S",16.0000,"24.99","27.99"
"INSM3X700A8",139.1857,"199.00","209.00"
"BUS175007",49.3078,"n/a","95.95"
"TROSTSHDTO0LBT00",13.7750,"n/a","16.95"
"REV14007",138.8889,"143.00","160.00"
"STR69906",12.6706,"n/a","24.72"
"ALN6627",4.2500,"n/a","n/a"
"VOLVCTHMI32HC22GBE",309.0554,"n/a","440.00"
"FEDP222D",18.0118,"n/a","25.95"
"PROSMIA6",8.7833,"n/a","16.58"
"RADBCCH7020CS",10.4146,"n/a","18.99"
"BCY47017",14.1249,"n/a","27.40"
"CMM55DA21B",9.1700,"n/a","12.95"
"FIV742801902XLL",31.0000,"44.99","47.99"
"WARM902902M",15.9284,"24.64","28.99"
"STR68270",39.2111,"n/a","85.00"
"ATIA2101008",86.6107,"n/a","109.99"
"TRJTARS103",2429.8639,"3391.50","3990.00"
"BLK87HP14DDLG",72.7882,"n/a","119.99"
"RADSV8GSXL",8.3415,"n/a","14.99"
"WIL12LO",4.5926,"n/a","5.95"
"REVENC70210",125.0000,"120.00","125.00"
"HOR8231",48.9614,"n/a","76.15"
"VOLVCTHMISCWMRBBE",333.5697,"n/a","475.00"
"BCY35617",65.4570,"n/a","130.00"
"FIV742901924232",36.0000,"54.99","59.99"
"TROSCOVBRC04TT00",6.1000,"n/a","7.50"
"HOP1202",.7821,"n/a","1.95"
"FLM8100SF",40.2794,"n/a","66.00"
"ATIENF0041",61.8620,"n/a","79.99"
"CAS00091",24.6500,"n/a","49.30"
"VOLVCLS77RYG",175.1022,"n/a","250.00"
"TEX14227",66.0000,"n/a","n/a"
"WVR48105",6.7008,"n/a","10.49"
"MTMBGRS40",6.3272,"n/a","10.84"
"EAREP3ORSPRBULK",173.5952,"270.00","300.00"
"CAS09052",35.8000,"n/a","71.60"
"HOR81353",27.4008,"n/a","42.61"
"UNC99604NF",437.5410,"n/a","838.95"
"UNC56211",16.7860,"n/a","31.95"
"FIV1203112013",85.0000,"129.99","139.99"
"HEV20073",10.2151,"",""
"MAGS5D016",18.5933,"n/a","n/a"
"BLK87HP27MC4430",109.1822,"n/a","179.99"
"BLK44H110BWL",75.8210,"n/a","124.99"
"TROSSIGFRSR0FT00",52.8125,"n/a","65.00"
"KIMLG10060",16.6548,"n/a","22.99"
"MAKEJCM13P",22.1500,"22.15","24.95"
"PLN93791",39.7149,"n/a","n/a"
"INDSSPBULKTR",44.0307,"n/a","74.75"
"BLK88PP02GWXL",30.3284,"n/a","49.99"
"FIV71049018XS",27.0000,"39.99","42.99"
"CMM22D6A77",178.9700,"n/a","229.95"
"PRI65499",12.1600,"n/a","22.95"
"TRUTG8541BT",87.0863,"n/a","n/a"
"CMK14131",21.9224,"n/a","30.95"
"FIV59409192S",26.0000,"39.99","42.99"
"RUG90289",23.4947,"n/a","39.95"
"DEWA64",11.8500,"n/a","16.95"
"LEU113872",174.5556,"219.99","274.99"
"RUG90385",27.3073,"n/a","39.95"
"FIV643017244",39.0000,"59.99","64.99"
"SAK952",8.0250,"n/a","14.20"
"SPE5129",9.0244,"n/a","13.95"
"CAS01031",2.4500,"n/a","4.90"
"LEU114958",28.5971,"n/a","60.00"
"SNW19282",30.9500,"n/a","41.82"
"LEU53552",14.3259,"n/a","30.00"
"LEU58560",245.6321,"299.99","374.99"
"TUF5075TTA19",11.4650,"n/a","20.00"
"TUF5901NYLGL26",25.7962,"n/a","45.00"
"KLBSAF301",15.4530,"n/a","25.80"
"LEU56500",4.7571,"n/a","9.99"
"HOR45218",26.9060,"n/a","40.80"
"VOLVCTHMLFBC7WMRS",310.1935,"n/a","436.60"
"VOLVCSN19B",318.0731,"n/a","461.60"
"REM19496",28.4146,"n/a","46.60"
"ESTSS12L175",6.0941,"n/a","12.95"
"BLK92WJ00BKMD",66.7225,"n/a","109.99"
"HOR546536",59.0559,"n/a","91.85"
"CAS00786",37.7500,"n/a","75.50"
"VOLVCTHMDLFBC7LRB",358.9595,"n/a","500.00"
"MGT454A",23.5977,"n/a","n/a"
"FIV48130029M",115.0000,"179.99","189.99"
"LEU61017",42.9229,"n/a","90.00"
"INDSSPXMBULKTOR",53.6170,"n/a","95.76"
"LEU60080",1030.6096,"1299.99","1624.99"
"BLK87HP14DDXL",72.7882,"n/a","119.99"
"TIP592325",2.5082,"n/a","4.99"
"PROBPGLKA8",729.9500,"",""
"WIL415S70S",26.9765,"n/a","34.95"
"HVZXD2109R",29.3011,"n/a","56.10"
"HKS586A",6.2900,"n/a","11.95"
"ZIP121204",7.4800,"n/a","14.95"
"TIP182978",24.8924,"n/a","39.99"
"REV14010",138.8889,"143.00","160.00"
"CMM55B5255",659.9700,"n/a","829.95"
"DEWB20N",1.3362,"n/a","2.25"
"VOLVCTHMDLFBC7HM2R",358.9595,"n/a","500.00"
"BLK39CL35MCUSA",19.4102,"n/a","31.99"
"FIV711993172XL",40.0000,"59.99","64.99"
"PLN135200",43.7954,"n/a","n/a"
"PLN725001",8.1607,"n/a","n/a"
"LEU51247",39.0954,"n/a","82.00"
"CRORF200",23.7452,"n/a","39.99"
"BERLU20756188XXL",31.9149,"n/a","60.00"
"WVR99495",27.0358,"n/a","42.95"
"TRJTA33C400063",766.2206,"1068.45","1257.00"
"CAS09771",67.2000,"n/a","134.40"
"CML90352",26.7337,"n/a","38.00"
"ATIA2101044",133.6334,"n/a","169.99"
"FIV7427318C2832",33.0000,"49.99","54.99"
"ZIP24823",21.4800,"n/a","42.95"
"FIV711520192XL",33.0000,"49.99","54.99"
"FIV742901823634",36.0000,"54.99","59.99"
"TAPTIM66100LBRL",122.7437,"148.99","155.00"
"TRN90824",22.2727,"n/a","44.95"
"PSTJ416B",2.7468,"n/a","3.89"
"PSTP389KIT",21.9500,"n/a","32.69"
"LEU117857",201.7319,"249.99","314.99"
"PST22RT0",1.9494,"n/a","3.79"
"BCY34905",6.5457,"n/a","12.70"
"MTMSC2040",4.5025,"n/a","7.71"
"LIM10012",24.5593,"37.99","41.99"
"BLK87HP27MC4436",109.1822,"n/a","179.99"
"CML90601",8.9699,"n/a","12.75"
"BERLU50251682XXL",44.6809,"n/a","84.00"
"UMX2254855",90.1600,"n/a","131.50"
"WVR849512",126.3279,"n/a","216.49"
"TAS49070800",88.6063,"n/a","172.95"
"CRKM2114G",35.9281,"69.99","79.99"
"BERLU20756108XXL",31.9149,"n/a","60.00"
"TRJRM02",392.5568,"547.40","644.00"
"STR44450",133.5124,"n/a","289.43"
"TIP682539",2.8761,"n/a","4.99"
"LEU91415",774.5251,"n/a","n/a"
"BCY36325",16.6513,"n/a","32.30"
"MAG201000182",28.1429,"n/a","n/a"
"BUS713944",65.6651,"n/a","127.95"
"TEX16400",2.0126,"n/a","n/a"
"BAR16110",13.2400,"",""
"FEDPF2046",16.4000,"n/a","25.95"
"HEV81125",34.6689,"",""
"AZM11408",5.7926,"n/a","9.50"
"AMTSCORS2919BLK",22.2099,"n/a","28.99"
"BLK87HP14DD3XL",72.7882,"n/a","119.99"
"DEW22VFG",3.1674,"n/a","4.95"
"TIM631",87.9600,"",""
"FIV742520553434",33.0000,"49.99","54.99"
"TUF1203TTRGUARDIAN",16.0510,"n/a","28.00"
"REVREM21104",152.7778,"169.00","189.00"
"REM18475",.5488,"n/a","0.90"
"REM18812",5.0000,"n/a","8.20"
"CAL487111",22.9992,"n/a","32.99"
"DOS1010404",53.4517,"n/a","n/a"
"RADRAYISECKCS",19.8171,"n/a","36.99"
"MTMH50RS24",6.0310,"n/a","10.33"
"HOR80948",35.9415,"",""
"MILSR00003",14.8583,"n/a","26.95"
"HOR046200",22.3643,"n/a","34.79"
"FIV40088AE0102XL",10.5000,"14.99","16.99"
"KER1120",22.2467,"n/a","49.95"
"CAS62276M",71.2500,"n/a","142.50"
"INS39108100003",7912.5889,"10191.50","11990.00"
"BLK87HP27BK4639",84.9195,"n/a","139.99"
"AMTDRA17301GR",13.3457,"n/a","23.64"
"CML90091",8.4422,"n/a","12.00"
"WVR849560",4.9500,"n/a","40.99"
"RUG90291",23.4947,"n/a","39.95"
"HEV20040",11.4487,"",""
"ARM22M68MSP",8.3125,"",""
"REV12108",152.7778,"169.00","189.00"
"BLK38CL60BK",23.6562,"31.19","38.99"
"FIV120180199W",60.0000,"89.99","94.99"
"DANDD08016",6.8945,"9.00","9.00"
"VOLVCTHMISCWMRS",304.6778,"n/a","430.00"
"STR25202",71.9638,"n/a","156.00"
"LOH102",6.9473,"n/a","13.94"
"MEPML34045",22.3529,"n/a","39.00"
"DOS1010527",47.8064,"n/a","n/a"
"FIV7328505536",31.0000,"44.99","47.99"
"BERLU20756108M",29.2553,"n/a","55.00"
"BLK87HP15ODSM",36.3941,"n/a","59.99"
"SWB819001",6.2500,"n/a","9.99"
"PSTCMULTI",19.4810,"n/a","26.29"
"VOLVCTHMC32HC7HMR",231.3976,"n/a","331.60"
"MGTMP380A",68.3678,"n/a","n/a"
"MOJHW2203",40.0000,"",""
"FIV1203112095W",85.0000,"129.99","139.99"
"PLC1050025100",16.0805,"n/a","27.75"
"BERGT081460901L",66.4894,"n/a","129.00"
"STR75951",25.6282,"n/a","50.00"
"BLK38CL98CT",11.5248,"15.19","18.99"
"REM19033",1.0976,"n/a","1.80"
"FIV71152720M",33.0000,"49.99","54.99"
"PROSMIA11",14.2590,"n/a","26.75"
"UMX2252267",115.2480,"n/a","168.00"
"TANAC216",39.9432,"n/a","54.99"
"FIV58703328",16.0000,"24.99","27.99"
"FIV59361019L",59.0000,"89.99","94.99"
"BLK39CL03BKUSA",35.1809,"n/a","57.99"
"STR45882",127.3412,"n/a","276.04"
"LEU66605",774.5251,"1019.99","1274.99"
"VOLVCTHMD22BLUE",249.5206,"n/a","350.00"
"VOLVCTHMD32HC7HMRSBE",309.0554,"n/a","440.00"
"VOLVCTHMILFBCWMRG",358.9595,"n/a","500.00"
"FIV59409328M",26.0000,"39.99","42.99"
"PLC1170000130",37.6293,"n/a","64.95"
"FLR43100040800S",7043.3333,"8452.00","8452.00"
"BLK86TP03BK3030",39.4269,"n/a","64.99"
"TAC1081155",19.6191,"n/a","34.98"
"LET64350101K",16.4688,"n/a","31.00"
"FIV71049160XS",27.0000,"39.99","42.99"
"HOR9975L",37.3819,"n/a","35.99"
"PAC01741",23.4506,"n/a","41.98"
"BLKDETBKC",436.7168,"n/a","599.99"
"MAGSG2LRE6",45.8003,"n/a","n/a"
"CMM55BA3B3",4.1700,"n/a","5.95"
"KLBACC15",1.7370,"n/a","2.90"
"MILAL00717",23.6472,"n/a","42.95"
"DEWCHR50",12.8179,"n/a","19.95"
"VOLVC2CSTSS",52.5307,"n/a","80.00"
"WVR48453",4.6060,"n/a","7.49"
"FIV48038890M",66.0000,"99.99","109.99"
"HLTR01902",52.9500,"n/a","99.99"
"GSK36002",6.3601,"n/a","10.49"
"FIV74310L01952",46.0000,"69.99","74.99"
"HOG26000",13.6805,"n/a","24.95"
"PAC03255",20.1005,"n/a","35.98"
"TEX33495",15.5597,"n/a","n/a"
"BLK87HP07OD4230",97.0509,"127.99","159.99"
"FIV48099131S",79.0000,"119.99","129.99"
"WVR48448",20.3595,"n/a","32.49"
"FIV48052019L",33.0000,"49.99","54.99"
"TRJRM65",94.9104,"102.00","120.00"
"FIV48099019L",79.0000,"119.99","129.99"
"TRUTG818AD",181.4400,"n/a","n/a"
"FIV401070193XL",51.0000,"74.99","79.99"
"PRI6675",6.0500,"n/a","10.95"
"MSI80385",8.1472,"n/a","17.99"
"VOLVCTHMDSCHM2GBE",333.5697,"n/a","475.00"
"BLK44H505PLR",75.8210,"n/a","124.99"
"BERGUB626020430XL",73.9362,"n/a","139.00"
"BUC027105BG",6.5000,"n/a","13.00"
"BLK40SC02FGL",113.4282,"n/a","186.99"
"BLK40VH06BKR",26.6890,"n/a","43.99"
"ATIA5102346",27.2137,"n/a","34.99"
"MAKKNGR70P",43.9877,"62.05","69.45"
"MTMAC30TZP",5.8414,"",""
"LEU59320",119.2547,"n/a","250.00"
"STR45825",145.8652,"n/a","316.21"
"BUC21040",420.0000,"n/a","840.00"
"CRK9070K",20.2036,"n/a","44.99"
"HORD400",5.4544,"n/a","8.48"
"FIV742731203034",33.0000,"49.99","54.99"
"AZM12231",6.0850,"n/a","9.98"
"HOR9974XXL",11.4154,"n/a","10.99"
"VOLVCTHM12287HM2BBE",229.6465,"n/a","331.60"
"LEU113866",171.4199,"209.99","264.99"
"MGTFD45GA",22.5517,"n/a","n/a"
"FIV10013120LXL",10.0000,"14.99","16.99"
"BCY23422",3.9045,"n/a","7.60"
"WIL447V1D",19.2579,"n/a","24.95"
"BERCUB526020430XXXL",73.9362,"n/a","139.00"
"BERGT6720090504M",31.3830,"n/a","58.00"
"BERP3315260070BL",93.0851,"n/a","175.00"
"MAKLKC40P",50.2454,"70.90","79.35"
